HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"5514.19.10","3","Woven fabrics of polyester staple fibers","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5514.19.10.20","4","Satin weave or twill weave (617)","[""m²"",""kg""]","","","","",""
"5514.19.10.40","4","Duck, except plain weave (219)","[""m²"",""kg""]","","","","",""
"5514.19.10.90","4","Other (220)","[""m²"",""kg""]","","","","",""
"5514.19.90","3","Other","","8.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5514.19.90.10","4","Poplin or broadcloth (614)","[""m²"",""kg""]","","","","",""
"5514.19.90.20","4","Sheeting (613)","[""m²"",""kg""]","","","","",""
"5514.19.90.30","4","Duck (219)","[""m²"",""kg""]","","","","",""
"5514.19.90.40","4","Satin weave or twill weave (617)","[""m²"",""kg""]","","","","",""
"5514.19.90.90","4","Other (220)","[""m²"",""kg""]","","","","",""
"","1","Dyed:","","","","","",""
"5514.21.00","2","Of polyester staple fibers, plain weave","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5514.21.00.20","3","Poplin or broadcloth (614)","[""m²"",""kg""]","","","","",""
"","3","Sheeting:","","","","","",""
"5514.21.00.30","4","Not napped (613)","[""m²"",""kg""]","","","","",""
"5514.21.00.50","4","Napped (613)","[""m²"",""kg""]","","","","",""
"5514.21.00.90","3","Plain weave duck (219)","[""m²"",""kg""]","","","","",""
"5514.22.00","2","3-thread or 4-thread twill, including cross twill, of polyester staple fibers","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5514.22.00.20","3","Not napped (617)","[""m²"",""kg""]","","","","",""
"5514.22.00.40","3","Napped (617)","[""m²"",""kg""]","","","","",""
"5514.23.00","2","Other woven fabrics of polyester staple fibers","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5514.23.00.20","3","Satin weave or twill weave (617)","[""m²"",""kg""]","","","","",""
"5514.23.00.40","3","Duck, except plain weave (219)","[""m²"",""kg""]","","","","",""
"5514.23.00.90","3","Other (220)","[""m²"",""kg""]","","","","",""
"5514.29.00","2","Other woven fabrics","","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5514.29.00.10","3","Poplin or broadcloth (614)","[""m²"",""kg""]","","","","",""
"5514.29.00.20","3","Sheeting (613)","[""m²"",""kg""]","","","","",""
"5514.29.00.30","3","Duck (219)","[""m²"",""kg""]","","","","",""
"5514.29.00.40","3","Satin weave or twill weave (617)","[""m²"",""kg""]","","","","",""
"5514.29.00.90","3","Other (220)","[""m²"",""kg""]","","","","",""
"5514.30","1","Of yarns of different colors:","","","","","",""
"5514.30.31.00","2","Of polyester staple fibers, plain weave (218)","[""m²"",""kg""]","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5514.30.32","2","3-thread or 4-thread twill, including cross twill, of polyester staple fibers","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"","3","Denim:","","","","","",""
"5514.30.32.10","4","Blue denim (225)","[""m²"",""kg""]","","","","",""
"5514.30.32.15","4","Other denim (218)","[""m²"",""kg""]","","","","",""
"5514.30.32.80","3","Other (218)","[""m²"",""kg""]","","","","",""
"5514.30.33","2","Other woven fabrics of polyester staple fibers","","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5514.30.33.10","3","Jacquard weave (220)","[""m²"",""kg""]","","","","",""
"5514.30.33.90","3","Other (218)","[""m²"",""kg""]","","","","",""
"5514.30.39","2","Other woven fabrics","","Free","","81%","",""
"5514.30.39.10","3","Blue denim (225)","[""m²"",""kg""]","","","","",""
"5514.30.39.20","3","Jacquard weave (220)","[""m²"",""kg""]","","","","",""
"5514.30.39.90","3","Other (218)","[""m²"",""kg""]","","","","",""
"","1","Printed:","","","","","",""
"5514.41.00","2","Of polyester staple fibers, plain weave","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5514.41.00.20","3","Poplin or broadcloth (614)","[""m²"",""kg""]","","","","",""
"","3","Sheeting:","","","","","",""
"5514.41.00.30","4","Not napped (613)","[""m²"",""kg""]","","","","",""
"5514.41.00.50","4","Napped (613)","[""m²"",""kg""]","","","","",""
"5514.41.00.90","3","Plain weave duck (219)","[""m²"",""kg""]","","","","",""
"5514.42.00","2","3-thread or 4-thread twill, including cross twill, of polyester staple fibers","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5514.42.00.20","3","Not napped (617)","[""m²"",""kg""]","","","","",""
"5514.42.00.40","3","Napped (617)","[""m²"",""kg""]","","","","",""
"5514.43.00","2","Other woven fabrics of polyester staple fibers","","Free","","81%","",""
"5514.43.00.20","3","Satin weave or twill weave (617)","[""m²"",""kg""]","","","","",""
"5514.43.00.40","3","Duck, except plain weave (219)","[""m²"",""kg""]","","","","",""
"5514.43.00.90","3","Other (220)","[""m²"",""kg""]","","","","",""
"5514.49.00","2","Other woven fabrics","","8.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5514.49.00.10","3","Poplin or broadcloth (614)","[""m²"",""kg""]","","","","",""
"5514.49.00.20","3","Sheeting (613)","[""m²"",""kg""]","","","","",""
"5514.49.00.30","3","Duck (219)","[""m²"",""kg""]","","","","",""
"5514.49.00.40","3","Satin weave or twill weave (617)","[""m²"",""kg""]","","","","",""
"5514.49.00.90","3","Other (220)","[""m²"",""kg""]","","","","",""
"5515","0","Other woven fabrics of synthetic staple fibers:","","","","","",""
"","1","Of polyester staple fibers:","","","","","",""
"5515.11.00","2","Mixed mainly or solely with viscose rayon staple fibers","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5515.11.00.05","3","Of yarns of different colors, except blue denim or jacquard weave (218)","[""m²"",""kg""]","","","","",""
"5515.11.00.10","3","Blue denim (225)","[""m²"",""kg""]","","","","",""
"","3","Other:","","","","","",""
"5515.11.00.15","4","Poplin or broadcloth (614)","[""m²"",""kg""]","","","","",""
"5515.11.00.20","4","Sheeting (613)","[""m²"",""kg""]","","","","",""
"5515.11.00.25","4","Printcloth (615)","[""m²"",""kg""]","","","","",""
"5515.11.00.30","4","Cheesecloth; lawns, voiles or batistes (226)","[""m²"",""kg""]","","","","",""
"5515.11.00.35","4","Duck (219)","[""m²"",""kg""]","","","","",""
"5515.11.00.40","4","Satin weave or twill weave (617)","[""m²"",""kg""]","","","","",""
"5515.11.00.45","4","Oxford cloth (227)","[""m²"",""kg""]","","","","",""
"5515.11.00.90","4","Other (220)","[""m²"",""kg""]","","","","",""
"5515.12.00","2","Mixed mainly or solely with man-made filaments","","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5515.12.00.10","3","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"","3","Sheeting:","","","","","",""
"5515.12.00.22","4","Of a width exceeding 254 cm (627)","[""m²"",""kg""]","","","","",""
"5515.12.00.27","4","Other (627)","[""m²"",""kg""]","","","","",""
"5515.12.00.30","3","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5515.12.00.40","3","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"5515.12.00.90","3","Other (629)","[""m²"",""kg""]","","","","",""
"5515.13","2","Mixed mainly or solely with wool or fine animal hair:","","","","","",""
"5515.13.05","3","Containing 36 percent or more by weight of wool or fine animal hair","","25%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","48.5¢/kg + 68.5%","",""
"5515.13.05.10","4","Not combed (410)","[""m²"",""kg""]","","","","",""
"5515.13.05.20","4","Combed (410)","[""m²"",""kg""]","","","","",""
"5515.13.10","3","Other","","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","80.5%","",""
"5515.13.10.10","4","Not combed (624)","[""m²"",""kg""]","","","","",""
"5515.13.10.20","4","Combed (624)","[""m²"",""kg""]","","","","",""
"5515.19.00","2","Other","","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5515.19.00.05","3","Of yarns of different colors, except blue denim or jacquard weave (218)","[""m²"",""kg""]","","","","",""
"5515.19.00.10","3","Blue denim (225)","[""m²"",""kg""]","","","","",""
"","3","Other:","","","","","",""
"5515.19.00.15","4","Poplin or broadcloth (614)","[""m²"",""kg""]","","","","",""
"5515.19.00.20","4","Sheeting (613)","[""m²"",""kg""]","","","","",""
"5515.19.00.25","4","Printcloth (615)","[""m²"",""kg""]","","","","",""
"5515.19.00.30","4","Cheesecloth; lawns, voiles or batistes (226)","[""m²"",""kg""]","","","","",""
"5515.19.00.35","4","Duck (219)","[""m²"",""kg""]","","","","",""
"5515.19.00.40","4","Satin weave or twill weave (617)","[""m²"",""kg""]","","","","",""
"5515.19.00.45","4","Oxford cloth (227)","[""m²"",""kg""]","","","","",""
"5515.19.00.90","4","Other (220)","[""m²"",""kg""]","","","","",""
"","1","Of acrylic or modacrylic staple fibers:","","","","","",""
"5515.21.00","2","Mixed mainly or solely with man-made filaments","","Free","","81%","",""
"5515.21.00.10","3","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5515.21.00.20","3","Sheeting (627)","[""m²"",""kg""]","","","","",""
"5515.21.00.30","3","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5515.21.00.40","3","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"5515.21.00.90","3","Other (629)","[""m²"",""kg""]","","","","",""
"5515.22","2","Mixed mainly or solely with wool or fine animal hair:","","","","","",""
"5515.22.05","3","Containing 36 percent or more by weight of wool or fine animal hair","","20.1%","Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","48.5¢/kg + 68.5%","",""
"5515.22.05.10","4","Not combed (410)","[""m²"",""kg""]","","","","",""
"5515.22.05.20","4","Combed (410)","[""m²"",""kg""]","","","","",""
"5515.22.10.00","3","Other (624)","[""m²"",""kg""]","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","80.5%","",""
"5515.29.00","2","Other","","Free","","81%","",""
"5515.29.00.05","3","Of yarns of different colors, except blue denim or jacquard weave (218)","[""m²"",""kg""]","","","","",""
"5515.29.00.10","3","Blue denim (225)","[""m²"",""kg""]","","","","",""
"","3","Other:","","","","","",""
"5515.29.00.15","4","Poplin or broadcloth (614)","[""m²"",""kg""]","","","","",""
"5515.29.00.20","4","Sheeting (613)","[""m²"",""kg""]","","","","",""
"5515.29.00.25","4","Printcloth (615)","[""m²"",""kg""]","","","","",""
"5515.29.00.30","4","Cheesecloth; lawns, voiles or batistes (226)","[""m²"",""kg""]","","","","",""
"5515.29.00.35","4","Duck (219)","[""m²"",""kg""]","","","","",""
"5515.29.00.40","4","Satin weave or twill weave (617)","[""m²"",""kg""]","","","","",""
"5515.29.00.45","4","Oxford cloth (227)","[""m²"",""kg""]","","","","",""
"5515.29.00.90","4","Other (220)","[""m²"",""kg""]","","","","",""
"","1","Other woven fabrics:","","","","","",""
"5515.91.00","2","Mixed mainly or solely with man-made filaments","","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5515.91.00.10","3","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5515.91.00.20","3","Sheeting (627)","[""m²"",""kg""]","","","","",""
"5515.91.00.30","3","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5515.91.00.40","3","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"5515.91.00.90","3","Other (629)","[""m²"",""kg""]","","","","",""
"5515.99","2","Other:","","","","","",""
"","3","Mixed mainly or solely with wool or fine animal hair:","","","","","",""
"5515.99.05","4","Containing 36 percent or more by weight of wool or fine animal hair","","25%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","48.5¢/kg + 68.5%","",""
"5515.99.05.10","5","Not combed (410)","[""m²"",""kg""]","","","","",""
"5515.99.05.20","5","Combed (410)","[""m²"",""kg""]","","","","",""
"5515.99.10","4","Other","","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","80.5%","",""
"5515.99.10.10","5","Not combed (624)","[""m²"",""kg""]","","","","",""
"5515.99.10.20","5","Combed (624)","[""m²"",""kg""]","","","","",""
"5515.99.90","3","Other","","8.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5515.99.90.05","4","Of yarns of different colors, except blue denim or jacquard weave (218)","[""m²"",""kg""]","","","","",""
"5515.99.90.10","4","Blue denim (225)","[""m²"",""kg""]","","","","",""
"","4","Other:","","","","","",""
"5515.99.90.15","5","Poplin or broadcloth (614)","[""m²"",""kg""]","","","","",""
"5515.99.90.20","5","Sheeting (613)","[""m²"",""kg""]","","","","",""
"5515.99.90.25","5","Printcloth (615)","[""m²"",""kg""]","","","","",""
"5515.99.90.30","5","Cheesecloth; lawns, voiles or batistes (226)","[""m²"",""kg""]","","","","",""
"5515.99.90.35","5","Duck (219)","[""m²"",""kg""]","","","","",""
"5515.99.90.40","5","Satin weave or twill weave (617)","[""m²"",""kg""]","","","","",""
"5515.99.90.45","5","Oxford cloth (227)","[""m²"",""kg""]","","","","",""
"5515.99.90.90","5","Other (220)","[""m²"",""kg""]","","","","",""
"5516","0","Woven fabrics of artificial staple fibers:","","","","","",""
"","1","Containing 85 percent or more by weight of artificial staple fibers:","","","","","",""
"5516.11.00","2","Unbleached or bleached","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5516.11.00.10","3","Plain weave (611)","[""m²"",""kg""]","","","","",""
"5516.11.00.20","3","Satin weave or twill weave (611)","[""m²"",""kg""]","","","","",""
"5516.11.00.90","3","Other (611)","[""m²"",""kg""]","","","","",""
"5516.12.00","2","Dyed","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5516.12.00.10","3","Plain weave (611)","[""m²"",""kg""]","","","","",""
"5516.12.00.20","3","Satin weave or twill weave (611)","[""m²"",""kg""]","","","","",""
"5516.12.00.90","3","Other (611)","[""m²"",""kg""]","","","","",""
"5516.13.00.00","2","Of yarns of different colors (611)","[""m²"",""kg""]","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5516.14.00","2","Printed","","10%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"","3","Plain weave:","","","","","",""
"5516.14.00.05","4","Discharge printed (611)","[""m²"",""kg""]","","","","",""
"5516.14.00.15","4","Other (611)","[""m²"",""kg""]","","","","",""
"","3","Satin weave or twill weave:","","","","","",""
"5516.14.00.25","4","Discharge printed (611)","[""m²"",""kg""]","","","","",""
"5516.14.00.30","4","Other (611)","[""m²"",""kg""]","","","","",""
"","3","Other:","","","","","",""
"5516.14.00.85","4","Discharge printed (611)","[""m²"",""kg""]","","","","",""
"5516.14.00.95","4","Other (611)","[""m²"",""kg""]","","","","",""
"","1","Containing less than 85 percent by weight of artificial staple fibers, mixed mainly or solely with man-made filaments:","","","","","",""
"5516.21.00","2","Unbleached or bleached","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5516.21.00.10","3","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5516.21.00.20","3","Sheeting (627)","[""m²"",""kg""]","","","","",""
"5516.21.00.30","3","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5516.21.00.40","3","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"5516.21.00.90","3","Other (629)","[""m²"",""kg""]","","","","",""
"5516.22.00","2","Dyed","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5516.22.00.10","3","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5516.22.00.20","3","Sheeting (627)","[""m²"",""kg""]","","","","",""
"5516.22.00.30","3","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5516.22.00.40","3","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"5516.22.00.90","3","Other (629)","[""m²"",""kg""]","","","","",""
"5516.23.00","2","Of yarns of different colors","","8.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5516.23.00.10","3","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5516.23.00.20","3","Sheeting (627)","[""m²"",""kg""]","","","","",""
"5516.23.00.30","3","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5516.23.00.40","3","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"5516.23.00.90","3","Other (629)","[""m²"",""kg""]","","","","",""
"5516.24.00","2","Printed","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5516.24.00.10","3","Poplin or broadcloth (625)","[""m²"",""kg""]","","","","",""
"5516.24.00.20","3","Sheeting (627)","[""m²"",""kg""]","","","","",""
"5516.24.00.30","3","Printcloth (626)","[""m²"",""kg""]","","","","",""
"5516.24.00.40","3","Satin weave or twill weave (628)","[""m²"",""kg""]","","","","",""
"","3","Other:","","","","","",""
"5516.24.00.85","4","Discharge printed (629)","[""m²"",""kg""]","","","","",""
"5516.24.00.95","4","Other (629)","[""m²"",""kg""]","","","","",""
"","1","Containing less than 85 percent by weight of artificial staple fibers, mixed mainly or solely with wool or fine animal hair:","","","","","",""
"5516.31","2","Unbleached or bleached:","","","","","",""
"5516.31.05","3","Containing 36 percent or more by weight of wool or fine animal hair","","19.8%","Free (AU,BH,CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","48.5¢/kg + 68.5%","",""
"5516.31.05.10","4","Not combed (410)","[""m²"",""kg""]","","","","",""
"5516.31.05.20","4","Combed (410)","[""m²"",""kg""]","","","","",""
"5516.31.10.00","3","Other (624)","[""m²"",""kg""]","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","80.5%","",""
"5516.32","2","Dyed:","","","","","",""
"5516.32.05","3","Containing 36 percent or more by weight of wool or fine animal hair","","25%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","48.5¢/kg + 68.5%","",""
"5516.32.05.10","4","Not combed (410)","[""m²"",""kg""]","","","","",""
"5516.32.05.20","4","Combed (410)","[""m²"",""kg""]","","","","",""
"5516.32.10.00","3","Other (624)","[""m²"",""kg""]","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","80.5%","",""
"5516.33","2","Of yarns of different colors:","","","","","",""
"5516.33.05","3","Containing 36 percent or more by weight of wool or fine animal hair","","25%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","48.5¢/kg + 68.5%","",""
"5516.33.05.10","4","Not combed (410)","[""m²"",""kg""]","","","","",""
"5516.33.05.20","4","Combed (410)","[""m²"",""kg""]","","","","",""
"5516.33.10.00","3","Other (624)","[""m²"",""kg""]","12%","Free (AU,BH,CL, CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","80.5%","",""
"5516.34","2","Printed:","","","","","",""
"5516.34.05","3","Containing 36 percent or more by weight of wool or fine animal hair","","19.7%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","48.5¢/kg + 68.5%","",""
"5516.34.05.10","4","Not combed (410)","[""m²"",""kg""]","","","","",""
"5516.34.05.20","4","Combed (410)","[""m²"",""kg""]","","","","",""
"5516.34.10.00","3","Other (624)","[""m²"",""kg""]","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","80.5%","",""
"","1","Containing less than 85 percent by weight of artificial staple fibers, mixed mainly or solely with cotton:","","","","","",""
"5516.41.00","2","Unbleached or bleached","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5516.41.00.10","3","Poplin or broadcloth (614)","[""m²"",""kg""]","","","","",""
"","3","Sheeting:","","","","","",""
"5516.41.00.22","4","Of a width exceeding 127 cm (613)","[""m²"",""kg""]","","","","",""
"5516.41.00.27","4","Other (613)","[""m²"",""kg""]","","","","",""
"5516.41.00.30","3","Printcloth (615)","[""m²"",""kg""]","","","","",""
"5516.41.00.40","3","Cheesecloth; lawns, voiles or batistes (226)","[""m²"",""kg""]","","","","",""
"5516.41.00.50","3","Duck (219)","[""m²"",""kg""]","","","","",""
"5516.41.00.60","3","Satin weave or twill weave (617)","[""m²"",""kg""]","","","","",""
"5516.41.00.70","3","Oxford cloth (227)","[""m²"",""kg""]","","","","",""
"5516.41.00.90","3","Other (220)","[""m²"",""kg""]","","","","",""
"5516.42.00","2","Dyed","","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5516.42.00.10","3","Poplin or broadcloth (614)","[""m²"",""kg""]","","","","",""
"","3","Sheeting:","","","","","",""
"5516.42.00.22","4","Of a width exceeding 127 cm (613)","[""m²"",""kg""]","","","","",""
"5516.42.00.27","4","Other (613)","[""m²"",""kg""]","","","","",""
"5516.42.00.30","3","Printcloth (615)","[""m²"",""kg""]","","","","",""
"5516.42.00.40","3","Cheesecloth; lawns, voiles or batistes (226)","[""m²"",""kg""]","","","","",""
"5516.42.00.50","3","Duck (219)","[""m²"",""kg""]","","","","",""
"5516.42.00.60","3","Satin weave or twill weave (617)","[""m²"",""kg""]","","","","",""
"5516.42.00.70","3","Oxford cloth (227)","[""m²"",""kg""]","","","","",""
"5516.42.00.90","3","Other (220)","[""m²"",""kg""]","","","","",""
"5516.43.00","2","Of yarns of different colors","","Free","","81%","",""
"","3","Denim:","","","","","",""
"5516.43.00.10","4","Blue denim (225)","[""m²"",""kg""]","","","","",""
"5516.43.00.15","4","Other denim (218)","[""m²"",""kg""]","","","","",""
"5516.43.00.20","3","Jacquard weave (220)","[""m²"",""kg""]","","","","",""
"","3","Other:","","","","","",""
"5516.43.00.35","4","Of a width exceeding 127 cm (218)","[""m²"",""kg""]","","","","",""
"5516.43.00.80","4","Other (218)","[""m²"",""kg""]","","","","",""
"5516.44.00","2","Printed","","8.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5516.44.00.10","3","Poplin or broadcloth (614)","[""m²"",""kg""]","","","","",""
"","3","Sheeting:","","","","","",""
"5516.44.00.22","4","Of a width exceeding 127 cm (613)","[""m²"",""kg""]","","","","",""
"5516.44.00.27","4","Other (613)","[""m²"",""kg""]","","","","",""
"5516.44.00.30","3","Printcloth (615)","[""m²"",""kg""]","","","","",""
"5516.44.00.40","3","Cheesecloth; lawns, voiles or batistes (226)","[""m²"",""kg""]","","","","",""
"5516.44.00.50","3","Duck (219)","[""m²"",""kg""]","","","","",""
"5516.44.00.60","3","Satin weave or twill weave (617)","[""m²"",""kg""]","","","","",""
"5516.44.00.70","3","Oxford cloth (227)","[""m²"",""kg""]","","","","",""
"5516.44.00.90","3","Other (220)","[""m²"",""kg""]","","","","",""
"","1","Other:","","","","","",""
"5516.91.00","2","Unbleached or bleached","","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5516.91.00.10","3","Poplin or broadcloth (614)","[""m²"",""kg""]","","","","",""
"5516.91.00.20","3","Sheeting (613)","[""m²"",""kg""]","","","","",""
"5516.91.00.30","3","Printcloth (615)","[""m²"",""kg""]","","","","",""
"5516.91.00.40","3","Cheesecloth; lawns, voiles or batistes (226)","[""m²"",""kg""]","","","","",""
"5516.91.00.50","3","Duck (219)","[""m²"",""kg""]","","","","",""
"5516.91.00.60","3","Satin weave or twill weave (617)","[""m²"",""kg""]","","","","",""
"5516.91.00.70","3","Oxford cloth (227)","[""m²"",""kg""]","","","","",""
"5516.91.00.90","3","Other (220)","[""m²"",""kg""]","","","","",""
"5516.92.00","2","Dyed","","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5516.92.00.10","3","Poplin or broadcloth (614)","[""m²"",""kg""]","","","","",""
"5516.92.00.20","3","Sheeting (613)","[""m²"",""kg""]","","","","",""
"5516.92.00.30","3","Printcloth (615)","[""m²"",""kg""]","","","","",""
"5516.92.00.40","3","Cheesecloth; lawns, voiles or batistes (226)","[""m²"",""kg""]","","","","",""
"5516.92.00.50","3","Duck (219)","[""m²"",""kg""]","","","","",""
"5516.92.00.60","3","Satin weave or twill weave (617)","[""m²"",""kg""]","","","","",""
"5516.92.00.70","3","Oxford cloth (227)","[""m²"",""kg""]","","","","",""
"5516.92.00.90","3","Other (220)","[""m²"",""kg""]","","","","",""
"5516.93.00","2","Of yarns of different colors","","8.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5516.93.00.10","3","Blue denim (225)","[""m²"",""kg""]","","","","",""
"5516.93.00.20","3","Jacquard weave (220)","[""m²"",""kg""]","","","","",""
"5516.93.00.90","3","Other (218)","[""m²"",""kg""]","","","","",""
"5516.94.00","2","Printed","","12%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","81%","",""
"5516.94.00.10","3","Poplin or broadcloth (614)","[""m²"",""kg""]","","","","",""
"5516.94.00.20","3","Sheeting (613)","[""m²"",""kg""]","","","","",""
"5516.94.00.30","3","Printcloth (615)","[""m²"",""kg""]","","","","",""
"5516.94.00.40","3","Cheesecloth; lawns, voiles or batistes (226)","[""m²"",""kg""]","","","","",""
"5516.94.00.50","3","Duck (219)","[""m²"",""kg""]","","","","",""
"5516.94.00.60","3","Satin weave or twill weave (617)","[""m²"",""kg""]","","","","",""
"5516.94.00.70","3","Oxford cloth (227)","[""m²"",""kg""]","","","","",""
"5516.94.00.90","3","Other (220)","[""m²"",""kg""]","","","","",""
